n,target_r2,sample_r2,learner,replication,theta_hat,se,ci_lower,ci_upper,ci_length,kappa_star,bias,coverage,nuisance_mse_m,nuisance_mse_l,rmse_m,rmse_l
2000,0.99,0.9891232107093584,OLS,3,1.4233347504347558,0.13883131778523536,1.1512253675756945,1.695444133293817,0.5442187657181226,1.402379177519986,0.42333475043475577,0,0.07106301344474955,1.5691705130830185,0.26657646828771203,1.2526653635680274
2000,0.99,0.9976242395413181,OLS,4,1.3405503462534827,0.14954310155840536,1.0474458671990081,1.6336548253079572,0.5862089581089491,1.4235744944792879,0.3405503462534827,0,0.0688888040135214,1.5629312669312614,0.2624667674459405,1.2501724948707125
2000,0.99,0.9871973332075046,Lasso,0,1.5496540102885201,0.13953706350178607,1.2761613658250195,1.8231466547520208,0.5469852889270013,1.426312085426018,0.5496540102885201,0,0.06894888136485247,1.467782290094125,0.2625811900438652,1.211520651947017
2000,0.99,0.9893801329840591,Lasso,1,1.2833150779267355,0.12906460757710078,1.030348447075618,1.536281708777853,0.5059332617022352,1.4097901492441327,0.2833150779267355,0,0.07102386041874914,1.3633500192446406,0.26650302140641696,1.167625804461618
2000,0.99,0.988380774396393,Lasso,2,1.4920986348374259,0.14591668940501892,1.2061019236035888,1.778095346071263,0.5719934224676742,1.3633634752572477,0.4920986348374259,0,0.07114668362965589,1.7301422021192319,0.26673335679973714,1.3153486998204058
2000,0.99,0.9951930458214661,Lasso,3,1.3610527500284086,0.14737341095297005,1.0722008645605874,1.64990463549623,0.5777037709356425,1.478268661652238,0.36105275002840864,0,0.07123785777957253,1.578513532643984,0.2669042108689418,1.2563890848952741
2000,0.99,0.9869328343521547,Lasso,4,1.3770339606849904,0.13113060636730794,1.120017972205067,1.6340499491649139,0.5140319769598469,1.4621466340760338,0.3770339606849904,0,0.06937527473658546,1.341954951930796,0.26339186535765574,1.1584277931450004
2000,0.99,0.993363045716793,RF_Tuned,0,0.8023901611033363,0.1485510781727696,0.5112300478847078,1.0935502743219647,0.5823202264372569,3.682249977720126,-0.19760983889666373,1,0.02736927298621957,0.3865786933477954,0.16543661319738012,0.6217545282085168
2000,0.99,0.9927203733502646,RF_Tuned,1,0.7710398957106206,0.1657291018019968,0.44621085617870687,1.0958689352425344,0.6496580790638276,3.8384166868557155,-0.2289601042893794,1,0.025613177141415616,0.3525593051226349,0.16004117326930473,0.5937670461743687
2000,0.99,0.9875716718562776,RF_Tuned,2,0.8405478606565733,0.16122300408495568,0.5245507726500601,1.1565449486630865,0.6319941760130264,3.900665912950732,-0.15945213934342672,1,0.025061141396342294,0.3625532214845367,0.15830711101003106,0.6021239253546871
2000,0.99,0.993790788793457,RF_Tuned,3,1.1190633954563485,0.16151578798457228,0.8024924510065868,1.4356343399061102,0.6331418888995234,3.8593060140516764,0.11906339545634848,1,0.02537390562418787,0.36549337143204685,0.15929188813052556,0.6045604778945171
2000,0.99,0.9947296456543511,RF_Tuned,4,0.8431388666498691,0.16960219127570839,0.5107185717494807,1.1755591615502576,0.664840589800777,3.953758584337252,-0.15686113335013085,1,0.025061118114304098,0.38667343827647765,0.1583070374756097,0.6218307151279017
2000,0.99,0.9854218975413003,MLP,0,0.8212770054819307,0.2209931936373006,0.38813034595282153,1.2544236650110399,0.8662933190582183,8.150889924807156,-0.17872299451806928,1,0.012155737011063853,0.2504667337691023,0.11025305896465573,0.500466516131801
2000,0.99,0.9908533552027395,MLP,1,1.02969905036227,0.24450875871127764,0.5504618832881658,1.5089362174363743,0.9584743341482085,7.725733381181779,0.029699050362270052,1,0.011706101676342708,0.26934568080965826,0.10819473959644575,0.51898524141796
2000,0.99,0.9888113216373807,MLP,2,0.9224856005361083,0.2418257613158244,0.44850710835709245,1.3964640927151242,0.9479569843580318,8.858948793618506,-0.07751439946389171,1,0.009750280112238776,0.21728830850094225,0.0987435066839272,0.466141940293879
2000,0.99,0.9880876342898396,MLP,3,0.6122686911683021,0.2007047441952697,0.21888739254557343,1.0056499897910307,0.7867625972454573,5.290503157931498,-0.38773130883169793,1,0.017338102900892157,0.24792959886131344,0.1316742302080865,0.49792529445822836
2000,0.99,0.9899559134271763,MLP,4,0.8157355655711498,0.22228564963413872,0.38005569228823793,1.2514154388540617,0.8713597465658238,7.191887127102366,-0.1842644344288502,1,0.01305255607357644,0.25444795511408835,0.11424778367030339,0.5044283448757497
5000,0.75,0.7509924816174206,Oracle,0,0.9416070495749952,0.07857785601170221,0.7875944517920589,1.0956196473579316,0.3080251955658727,4.095231172468191,-0.05839295042500481,1,0.0,0.0,0.0,0.0
5000,0.75,0.7428106202214658,Oracle,1,1.0038849374424843,0.07898017512574786,0.8490837941960185,1.15868608068895,0.30960228649293153,4.109671527491189,0.003884937442484304,1,0.0,0.0,0.0,0.0
5000,0.75,0.7519075015107263,Oracle,2,1.0718550990454765,0.07437356255926977,0.9260829164293077,1.2176272816616454,0.2915443652323376,3.9891231870628623,0.07185509904547649,1,0.0,0.0,0.0,0.0
5000,0.75,0.75725980473635,Oracle,3,0.992762095552114,0.0735799353183944,0.8485454223280611,1.136978768776167,0.2884333464481059,4.07492120276185,-0.007237904447885968,1,0.0,0.0,0.0,0.0
5000,0.75,0.7484716882123942,Oracle,4,0.9398262608709868,0.07755507766546618,0.787818308646673,1.0918342130953005,0.30401590444862747,4.097964586421604,-0.06017373912901325,1,0.0,0.0,0.0,0.0
5000,0.75,0.7399747077271022,OLS,0,1.3363631802040852,0.07055856869028886,1.198068385571119,1.4746579748370514,0.27658958926593247,1.2647525807484121,0.3363631802040852,0,0.07063670524026291,1.4542704127258737,0.26577566713351114,1.2059313466055495
5000,0.75,0.7551418104698446,OLS,1,1.3059047443910217,0.06926630362047438,1.170142789294892,1.4416666994871514,0.2715239101922595,1.2789701451187283,0.30590474439102167,0,0.06946394968198354,1.4809775976271131,0.263560144335185,1.2169542298817624
5000,0.75,0.7553004611542531,OLS,2,1.4222234493027428,0.07073510031611649,1.2835826526831544,1.5608642459223312,0.2772815932391768,1.2739785107112238,0.4222234493027428,0,0.07336356633057921,1.5542472854848277,0.270857095772991,1.2466945437775958
5000,0.75,0.752891750441187,OLS,3,1.3684430917678143,0.07244149826935031,1.2264577551598876,1.510428428375741,0.28397067321585334,1.2682234537643857,0.3684430917678143,0,0.07040606331277548,1.5649610531308287,0.2653414089673443,1.2509840339232265
5000,0.75,0.749175963523478,OLS,4,1.3152789064025854,0.0700837725678209,1.1779147121696565,1.4526431006355143,0.2747283884658578,1.2865599844266518,0.3152789064025854,0,0.07042699276498546,1.4671101190754925,0.2653808447589717,1.2112432121896464
5000,0.75,0.7540107809701501,Lasso,0,1.2826870801755028,0.07345255281793463,1.1387200766523509,1.4266540836986548,0.2879340070463039,1.3076923790350228,0.2826870801755028,0,0.07099816078072957,1.5979649465055548,0.2664548006336714,1.2641063825903083
5000,0.75,0.7665847512866014,Lasso,1,1.3508147465640947,0.0734756625597633,1.2068024479469586,1.4948270451812309,0.2880245972342723,1.294038142000485,0.3508147465640947,0,0.06942717746452619,1.5874310060659402,0.26349037451968943,1.2599329371303618
5000,0.75,0.7406182537299532,Lasso,2,1.357708675552548,0.06985891219609157,1.2207852076482086,1.4946321434568874,0.2738469358086788,1.3107644496314612,0.35770867555254804,0,0.0697602157049108,1.4451725169631686,0.2641215926517762,1.2021532834722737
5000,0.75,0.7376447415122035,Lasso,3,1.2553078603694032,0.07294462463888905,1.1123363960771806,1.3982793246616259,0.28594292858444526,1.2828510146332621,0.25530786036940323,0,0.07007273752686752,1.5634701627097332,0.264712556420861,1.2503880048647833
5000,0.75,0.7538030422445731,Lasso,4,1.4278458876833888,0.07549261958757864,1.2798803532917347,1.575811422075043,0.2959310687833083,1.2697418935149334,0.4278458876833888,0,0.06993699053404126,1.504221012463922,0.26445602760013104,1.226466881927075
5000,0.75,0.7416978211754328,RF_Tuned,0,0.7855305795012121,0.06495068350514294,0.658227239831132,0.9128339191712922,0.25460667934016024,2.5315871266242107,-0.21446942049878792,0,0.019133593364487105,0.16384999176913864,0.13832423274497893,0.4047838827931995
5000,0.75,0.7433675838831045,RF_Tuned,1,0.9120799769013678,0.06625420614054203,0.7822217328659054,1.0419382209368302,0.25971648807092484,2.562056290136095,-0.08792002309863223,1,0.019783197191440262,0.18301531784564815,0.14065275394189855,0.42780289602297944
5000,0.75,0.7663387748824059,RF_Tuned,2,0.8610110051387041,0.0658876675885781,0.731871176665091,0.9901508336123171,0.2582796569472261,2.4947905365308896,-0.1389889948612959,0,0.020526373358651914,0.17432220565735274,0.14327028079351248,0.4175191081344095
5000,0.75,0.7489505504475956,RF_Tuned,3,0.7706235482955976,0.06552010413377127,0.642204144193406,0.8990429523977893,0.2568388082043833,2.5158509684579253,-0.22937645170440235,0,0.02041351484196094,0.18433143073805144,0.14287587214768258,0.4293383639252978
5000,0.75,0.7551265769853539,RF_Tuned,4,0.780133998406843,0.06792380104971532,0.647003348349401,0.9132646484642851,0.26626130011488414,2.4777953384243063,-0.21986600159315695,0,0.020557970951667684,0.1735928610675444,0.1433805110594452,0.4166447660388216
5000,0.75,0.7501849335713265,MLP,0,0.8863520770152831,0.0687346128757503,0.7516322357788124,1.0210719182517536,0.26943968247294114,2.783954208291521,-0.11364792298471693,1,0.014204180515441311,0.14775821125419714,0.1191812926404195,0.38439330282172857
5000,0.75,0.7425364811546242,MLP,1,0.822780659523467,0.07228335039773268,0.681105292743911,0.9644560263030231,0.2833507335591121,2.985074340965303,-0.17721934047653298,0,0.013098762989362996,0.17181886827982504,0.11444982738896113,0.41451039586459715
5000,0.75,0.7414661585028207,MLP,2,0.9138030635065542,0.06868315563793777,0.7791840784561961,1.0484220485569122,0.26923797010071615,2.825393253741491,-0.08619693649344584,1,0.013658777347952298,0.1452002690733026,0.11687077200032649,0.3810515307321342
5000,0.75,0.762230428153378,MLP,3,1.024237963022316,0.07155652058990669,0.8839871826660989,1.1644887433785331,0.28050156071243426,2.866455056539484,0.024237963022315956,1,0.012955712152326842,0.15387590360747247,0.11382316175685352,0.3922701920965605
5000,0.75,0.7559981909824607,MLP,4,0.8936702768091974,0.0711075928362948,0.7542993948500596,1.0330411587683352,0.27874176391827565,3.0009917291237653,-0.10632972319080258,1,0.012910810517042489,0.15519626041928142,0.11362574759728751,0.3939495658320763
5000,0.9,0.888471199526873,Oracle,0,1.1356161269872793,0.1343889844961034,0.8722137173749167,1.399018536599642,0.5268048192247252,10.110399612983251,0.13561612698727932,1,0.0,0.0,0.0,0.0
5000,0.9,0.9041461069014597,Oracle,1,0.7778037801346125,0.13525986106212826,0.5126944524528412,1.0429131078163838,0.5302186553635426,10.377952112021791,-0.2221962198653875,1,0.0,0.0,0.0,0.0
5000,0.9,0.9044119596462316,Oracle,2,1.0978810201107607,0.12991269558707152,0.8432521367601005,1.352509903461421,0.5092577667013205,9.540094286169797,0.09788102011076072,1,0.0,0.0,0.0,0.0
5000,0.9,0.9133967821952157,Oracle,3,0.8047481474651532,0.13217447037294386,0.5456861855341832,1.0638101093961232,0.51812392386194,9.556430683305587,-0.19525185253484678,1,0.0,0.0,0.0,0.0
5000,0.9,0.8984939807590896,Oracle,4,1.152699488801811,0.1327809925714354,0.8924487433617976,1.4129502342418243,0.5205014908800267,10.332689691181304,0.15269948880181095,1,0.0,0.0,0.0,0.0
5000,0.9,0.8952691971863971,OLS,0,1.4067865164077087,0.07930268194707256,1.2513532597914465,1.5622197730239709,0.31086651323252434,1.3582483947675368,0.4067865164077087,0,0.07127396236768356,1.4686143790203976,0.26697183815467046,1.211864010118461
5000,0.9,0.8908020246289421,OLS,1,1.4637338744722006,0.08200539100378719,1.3030033081047776,1.6244644408396236,0.321461132734846,1.33925219265386,0.4637338744722006,0,0.07156647530106025,1.4763486750636283,0.2675191120295151,1.2150508940219864
5000,0.9,0.8988603196146983,OLS,2,1.2931453655138496,0.07814574629510646,1.139979702775441,1.4463110282522582,0.3063313254768172,1.3703205540946368,0.2931453655138496,0,0.07162833640974323,1.4723609400724165,0.26763470703506154,1.2134088099533547
5000,0.9,0.900599152778891,OLS,3,1.4304382485717773,0.08173107135738841,1.270245348711296,1.5906311484322586,0.3203857997209627,1.372987785063438,0.43043824857177726,0,0.06904401799596203,1.3792478392822471,0.262762284196119,1.1744138279508833
5000,0.9,0.8869332439050065,OLS,4,1.42065814243397,0.080441871927114,1.2629920734568265,1.5783242114111133,0.31533213795428683,1.3439048083199099,0.42065814243396993,0,0.07115648218609576,1.5663425420941515,0.26675172386714907,1.2515360730295197
5000,0.9,0.9132672150295337,Lasso,0,1.3143992921962075,0.07976105233923025,1.1580676296113164,1.4707309547810987,0.31266332516978235,1.3674488090425228,0.31439929219620755,0,0.07045482525229976,1.4436488931070621,0.2654332783437295,1.2015194102082005
5000,0.9,0.9120976543356376,Lasso,1,1.389149883437522,0.08181448920441181,1.2287934845968749,1.5495062822781691,0.32071279768129424,1.3604849362901883,0.389149883437522,0,0.06827531176300593,1.4812752882538514,0.26129544918158437,1.2170765334414477
5000,0.9,0.8923207040549728,Lasso,2,1.3738841529959471,0.07906463444911076,1.2189174694756901,1.5288508365162041,0.309933367040514,1.3482898773910454,0.3738841529959471,0,0.07249681784481746,1.525546948376479,0.26925233117805586,1.2351303365946766
5000,0.9,0.8906534865869625,Lasso,3,1.3232122593601843,0.0836688268440842,1.1592213587457794,1.4872031599745892,0.3279818012288098,1.353023632795252,0.3232122593601843,0,0.07053340310432238,1.4719744153851517,0.2655812551825192,1.2132495272552763
5000,0.9,0.9051825356381424,Lasso,4,1.2856024180281183,0.07996563517422209,1.128869773086643,1.4423350629695935,0.3134652898829504,1.3690372362712329,0.28560241802811825,0,0.07308317209970269,1.5579352059822216,0.2703389947819269,1.248172746851261
5000,0.9,0.8998299198555462,RF_Tuned,0,0.7002191657711254,0.08959966733173907,0.5246038178009168,0.875834513741334,0.3512306959404172,3.780147897811312,-0.2997808342288746,0,0.017268262303487273,0.16712665930991574,0.13140876037573473,0.4088112759084756
5000,0.9,0.9004390354009622,RF_Tuned,1,0.7523457416933321,0.09645659644133674,0.5632908126683122,0.9414006707183521,0.37810985805003994,3.8589041907944823,-0.24765425830666787,0,0.017708885308505336,0.17571766018861026,0.13307473580099768,0.41918690364634514
5000,0.9,0.8972647350435301,RF_Tuned,2,0.6599013786618659,0.09198645603535721,0.4796079248325658,0.8401948324911661,0.3605869076586003,3.6527229068771327,-0.34009862133813407,0,0.019870676382565674,0.1813369165120332,0.14096338667386532,0.4258367251800075
5000,0.9,0.8889841031097809,RF_Tuned,3,0.7179169535824684,0.09255967372891198,0.5364999930738009,0.8993339140911359,0.362833921017335,3.9401762752679512,-0.28208304641753157,0,0.0166010154300117,0.17028115920582035,0.1288449278396775,0.41265137732209295
5000,0.9,0.8978344192235819,RF_Tuned,4,0.8015758370417997,0.08900423474335423,0.6271275369448254,0.976024137138774,0.34889660019394864,3.586293109654712,-0.1984241629582003,0,0.01859791702049793,0.17227095293927724,0.13637418018267947,0.415055361294463
5000,0.9,0.8965138425817908,MLP,0,0.707258683995444,0.11482800416573445,0.48219579583060446,0.9323215721602836,0.4501257763296791,5.932520661763797,-0.292741316004556,0,0.007826625868460974,0.15378345373096244,0.08846821953934064,0.39215233485338635
5000,0.9,0.903329220224352,MLP,1,0.8856329063362167,0.10935137218093817,0.6713042168615779,1.0999615958108555,0.4286573789492776,5.596543907310935,-0.11436709366378328,1,0.008686209941911964,0.17295655133844198,0.09319983874402339,0.4158804531814906
5000,0.9,0.8869541392246287,MLP,2,0.8884157284849529,0.10973638136363291,0.6733324210122323,1.1034990359576733,0.43016661494544095,5.6149342259638875,-0.11158427151504713,1,0.007978587629711962,0.1509175568819002,0.08932294010897739,0.38848108947785376
5000,0.9,0.897160822593241,MLP,3,0.805078910320892,0.11512369288203725,0.5794364722720989,1.0307213483696849,0.45128487609758594,5.823468347240614,-0.19492108967910804,1,0.007855441730136607,0.15990382442804943,0.08863092987290953,0.39987976246373036
5000,0.9,0.9152917003163749,MLP,4,1.0961079444701662,0.11315892891927684,0.8743164437883837,1.3178994451519488,0.4435830013635651,5.822313062308448,0.09610794447016624,1,0.007914697546265548,0.15720529758539395,0.08896458591071814,0.3964912326715358
5000,0.95,0.9574240706421594,Oracle,0,0.7033061199735339,0.19977717765208036,0.31174285177545635,1.0948693881716114,0.783126536396155,20.20667525866876,-0.29669388002646613,1,0.0,0.0,0.0,0.0
5000,0.95,0.9610672176081716,Oracle,1,0.6516860304611282,0.18965029061087824,0.2799714608638068,1.0234006000584495,0.7434291391946426,20.161039844385353,-0.34831396953887184,1,0.0,0.0,0.0,0.0
5000,0.95,0.9427906812211426,Oracle,2,1.274691805151766,0.18876411398334125,0.9047141417444171,1.6446694685591148,0.7399553268146977,19.10919344434278,0.27469180515176594,1,0.0,0.0,0.0,0.0
5000,0.95,0.9417861964777872,Oracle,3,0.7941911745929858,0.193241819184039,0.41543720899226944,1.1729451401937023,0.7575079312014329,19.971097279369616,-0.20580882540701417,1,0.0,0.0,0.0,0.0
5000,0.95,0.9573593735479473,Oracle,4,1.342948950086822,0.1968816914208278,0.9570608349019994,1.7288370652716445,0.771776230369645,19.6660794955846,0.3429489500868219,1,0.0,0.0,0.0,0.0
5000,0.95,0.9583998152351907,OLS,0,1.3316930987812026,0.08996448667059778,1.155362704906831,1.5080234926555742,0.3526607877487433,1.3968245737106784,0.33169309878120257,0,0.06921649580411206,1.4784168410942196,0.2630902807100864,1.2159016576574848
5000,0.95,0.95577496182384,OLS,1,1.5098247613989821,0.08786583230754215,1.3376077300761995,1.6820417927217648,0.3444340626455653,1.391699913912257,0.5098247613989821,0,0.07133227832543598,1.5888757893933116,0.2670810332566429,1.2605061639648223
5000,0.95,0.9459879618932607,OLS,2,1.422240407923124,0.0874342438305714,1.2508692900152039,1.593611525831044,0.34274223581584007,1.4258056676476274,0.4222404079231239,0,0.07089609575705183,1.4446537091893685,0.26626320766687206,1.2019374813980004
5000,0.95,0.95522178101647,OLS,3,1.5589630096429932,0.08405010398936763,1.3942248058238327,1.7237012134621537,0.329476407638321,1.4181297420869272,0.5589630096429932,0,0.06998933527439759,1.5023140673412898,0.2645549759017917,1.2256892213531494
5000,0.95,0.9392734249343436,OLS,4,1.5058374544828923,0.0846218860049591,1.3399785579131724,1.6716963510526122,0.3317177931394397,1.3664758324570054,0.5058374544828923,0,0.06925525152127496,1.5230216119479303,0.2631639251897474,1.2341076176525005
5000,0.95,0.9544179802412619,Lasso,0,1.609848805157445,0.08493126636439383,1.4433835230832333,1.776314087231657,0.3329305641484237,1.381444024910167,0.6098488051574451,0,0.0691749354675486,1.5364738313570374,0.26301128391677153,1.239545816562275
5000,0.95,0.953630944237836,Lasso,1,1.5060498136226703,0.08588774609847828,1.337709831269653,1.6743897959756877,0.3366799647060348,1.3974293562548288,0.5060498136226703,0,0.06882014705901035,1.5021559302243603,0.26233594313210373,1.225624710188384
5000,0.95,0.9506062619326252,Lasso,2,1.5682626541048676,0.08557968341714084,1.4005264746072716,1.7359988336024637,0.335472358995192,1.385672908322197,0.5682626541048676,0,0.07207505680418205,1.5188744665169616,0.26846798096641256,1.232426251958697
5000,0.95,0.9540888203191676,Lasso,3,1.4201491446181864,0.08547183853157235,1.2526243410963045,1.5876739481400683,0.33504960704376385,1.3971632289317228,0.4201491446181864,0,0.07203177428160887,1.534561250520534,0.26838735864717783,1.238774091802268
5000,0.95,0.9687566256039866,Lasso,4,1.5817766359259053,0.08605863414777058,1.413101712996275,1.7504515588555356,0.33734984585926053,1.3869936595294652,0.5817766359259053,0,0.07227137204079372,1.5304691269347772,0.26883335366132255,1.237121306475148
5000,0.95,0.9466011799366834,RF_Tuned,0,0.7620646869007591,0.10185846313492507,0.562422099156306,0.9617072746452122,0.3992851754889062,4.357764387942766,-0.23793531309924087,0,0.01795922202467745,0.16498527249270298,0.13401202194085965,0.4061837915189416
5000,0.95,0.9534382159039048,RF_Tuned,1,0.5667794270846901,0.1000937685739577,0.370595640679733,0.7629632134896471,0.39236757280991413,4.398054953962737,-0.4332205729153099,0,0.018230023867799497,0.16805951568687885,0.135018605635666,0.4099506259135103
5000,0.95,0.9518090590839459,RF_Tuned,2,0.5114061725299383,0.09596069716616233,0.3233232060842601,0.6994891389756164,0.3761659328913563,4.3772338307464445,-0.48859382747006175,0,0.018608555341231077,0.1794868616506556,0.13641317876668324,0.42365889775933613
5000,0.95,0.9562542572189228,RF_Tuned,3,0.6213647137634148,0.10543458287466376,0.4147129313290739,0.8280164961977559,0.41330356486868197,4.413402765440419,-0.37863528623658516,0,0.018655213678665582,0.17839190461894933,0.1365840901374153,0.4223646583450719
5000,0.95,0.9445715456843299,RF_Tuned,4,0.6453420769845349,0.10238240280598118,0.4446725674848118,0.8460115864842581,0.4013390189994463,4.603836685962339,-0.35465792301546506,0,0.017795437218235448,0.1669322103719808,0.1333995397976899,0.4085733843166743
5000,0.95,0.9542198328530348,MLP,0,0.7257005006257402,0.1499642836090182,0.4317705047520645,1.0196304964994158,0.5878599917473513,9.285236389522995,-0.2742994993742598,1,0.006381960856410543,0.17703919357174328,0.07988717579443239,0.420760256644735
5000,0.95,0.9573600132073246,MLP,1,1.1319776807429547,0.14851131441454896,0.8408955044904387,1.4230598569954707,0.582164352505032,9.395247552615846,0.13197768074295468,1,0.005942662222015735,0.156782879677867,0.07708866467915848,0.39595817920314136
5000,0.95,0.9459467718850192,MLP,2,0.9795648376401804,0.14656329006105343,0.6923007891205157,1.2668288861598451,0.5745280970393294,9.417206923287644,-0.02043516235981957,1,0.005706478784650561,0.1507206809520775,0.07554123896687531,0.3882276148757034
5000,0.95,0.9542174858570803,MLP,3,1.176195707186644,0.14173528504313493,0.8983945485020995,1.4539968658711886,0.555602317369089,9.505671802976005,0.176195707186644,1,0.005812278246580436,0.14477765506365375,0.07623829907979608,0.3804965900815062
5000,0.95,0.9534142317826704,MLP,4,0.8108036647794195,0.14262528788497697,0.5312581005248647,1.0903492290339742,0.5590911285091096,8.9020454022088,-0.18919633522058055,1,0.006433883229374662,0.15235208949704593,0.08021149063179578,0.39032305785982707
5000,0.98,0.9793876676411343,Oracle,0,1.3822305092453733,0.32176576304419335,0.7515696136787543,2.012891404811992,1.2613217911332377,51.109251987043216,0.3822305092453733,1,0.0,0.0,0.0,0.0
5000,0.98,0.9847800519553342,Oracle,1,1.3990483865116545,0.30053995757242785,0.809990069669696,1.988106703353613,1.178116633683917,47.72741568215239,0.39904838651165453,1,0.0,0.0,0.0,0.0
5000,0.98,0.9715340017790229,Oracle,2,0.6987558871310591,0.32466795074174254,0.06240670367724366,1.3351050705848744,1.2726983669076306,49.34301950630384,-0.3012441128689409,1,0.0,0.0,0.0,0.0
5000,0.98,0.9811240188792897,Oracle,3,0.12869338742906147,0.3148577962984195,-0.4884278933158407,0.7458146681739636,1.2342425614898043,51.08157726582767,-0.8713066125709386,0,0.0,0.0,0.0,0.0
5000,0.98,0.9769889257744523,Oracle,4,1.1408170528503905,0.32210499910643214,0.5094912546017835,1.7721428510989976,1.2626515964972143,51.269067139566054,0.14081705285039048,1,0.0,0.0,0.0,0.0
5000,0.98,0.9744903144298985,OLS,0,1.484287443985633,0.0863142099826277,1.3151115924196828,1.6534632955515833,0.33835170313190055,1.3862236211960262,0.48428744398563306,0,0.07140006599017804,1.4831841072787502,0.26720790779873643,1.2178604629754388
5000,0.98,0.9837520395018267,OLS,1,1.3088611640758796,0.08363037391195194,1.1449456312084538,1.4727766969433054,0.32783106573485155,1.3888900515321196,0.3088611640758796,0,0.07123368961577141,1.4231381921710773,0.266896402403201,1.1929535582624653
5000,0.98,0.9814257686757961,OLS,2,1.3836111113470893,0.08479598875543634,1.217410973386434,1.5498112493077445,0.3324002759213105,1.4171583404171575,0.38361111134708925,0,0.06977901395340975,1.5508886057728788,0.2641571766078101,1.245346781331561
5000,0.98,0.9733047399547334,OLS,3,1.536351407029508,0.08861216503869901,1.362671563553658,1.7100312505053579,0.34735968695169994,1.4034242262429286,0.5363514070295079,0,0.07048125007559536,1.7141617796309416,0.2654830504487911,1.30926001223246
5000,0.98,0.987360533343385,OLS,4,1.4262399610918104,0.08589030381050623,1.2578949656232181,1.5945849565604027,0.33668999093718455,1.4194452051301205,0.4262399610918104,0,0.06920393257842974,1.421667980295335,0.2630664033631618,1.1923371923643642
5000,0.98,0.974684173622192,Lasso,0,1.3972921041523843,0.09061481119769547,1.219687074204901,1.5748971340998674,0.35521005989496635,1.424530982604496,0.39729210415238425,0,0.06897976390592298,1.509221149294921,0.26263998915992015,1.2285036220113155
5000,0.98,0.9822554662029731,Lasso,1,1.502735709579446,0.09265982573262464,1.3211224511435018,1.6843489680153902,0.36322651687188845,1.410950168232006,0.502735709579446,0,0.07250639215386413,1.5967921080238354,0.26927011002683554,1.2636423972088922
5000,0.98,0.9818021769310371,Lasso,2,1.4883097069771027,0.08589032035572784,1.3199646790798762,1.6566547348743292,0.336690055794453,1.3859378509563003,0.48830970697710274,0,0.06927023678688983,1.5217279577393368,0.263192395002002,1.2335833809432326
5000,0.98,0.978876022353722,Lasso,3,1.4153163513218938,0.0869148625690777,1.2449632206865016,1.585669481957286,0.3407062612707845,1.4459283228810509,0.4153163513218938,0,0.06871016473415932,1.4702538175459572,0.2621262381642847,1.2125402333720547
5000,0.98,0.9889165707840483,Lasso,4,1.4355195327968946,0.09087188097579675,1.2574106460843328,1.6136284195094563,0.3562177734251235,1.400680453086381,0.4355195327968946,0,0.0685150701951696,1.5830071718981584,0.26175383511071926,1.2581761291242806
5000,0.98,0.9790193491468059,RF_Tuned,0,0.7226155256030596,0.11048260386282845,0.5060696220319159,0.9391614291742034,0.43309180714228757,5.115474270212655,-0.27738447439694036,0,0.017501387488487886,0.17408746165976433,0.13229280966283802,0.4172378957618355
5000,0.98,0.9794954256863213,RF_Tuned,1,0.6408318466320191,0.10478237393648183,0.43545839371651474,0.8462052995475234,0.4107469058310087,4.881423217767599,-0.3591681533679809,0,0.018989880504180327,0.16888623535625077,0.1378037753625797,0.4109577050698171
5000,0.98,0.9763222234391582,RF_Tuned,2,0.5668427166122,0.10855570509019365,0.35407353463542046,0.7796118985889795,0.42553836395355904,5.054331265945561,-0.4331572833878,0,0.017690465630998645,0.16657716079577894,0.1330055097768459,0.408138653885881
5000,0.98,0.9865507258350363,RF_Tuned,3,0.6750928851336144,0.10845205326914473,0.4625268607260907,0.8876589095411381,0.4251320488150474,5.045079370548258,-0.32490711486638557,0,0.018946946902071424,0.16925310931839288,0.1376479091816197,0.41140382754465576
5000,0.98,0.9871194985069323,RF_Tuned,4,0.49859121821046015,0.114571905000787,0.27403028440891763,0.7231521520120027,0.44912186760308503,5.3279857747640555,-0.5014087817895398,0,0.01690863832149957,0.18244840849369018,0.1300332200689484,0.42713979970694627
5000,0.98,0.9795015621618773,MLP,0,0.7874633807112159,0.18720338906121534,0.42054473815123383,1.1543820232711979,0.733837285119964,14.602575263397178,-0.2125366192887841,1,0.004828410620577512,0.15095348831176394,0.06948676579448429,0.3885273327730804
5000,0.98,0.9861952579286368,MLP,1,0.8603505172067504,0.19726471567460063,0.47371167448453316,1.2469893599289676,0.7732776854444345,16.378520343350772,-0.13964948279324962,1,0.00408071278511498,0.15177456379046383,0.06388045698893348,0.38958255067503195
5000,0.98,0.9811697595385335,MLP,2,1.0816605179921122,0.19014437231259787,0.7089775482594203,1.454343487724804,0.7453659394653838,15.086884818768928,0.08166051799211216,1,0.0046775346051155155,0.15539942334012352,0.06839250401261468,0.39420733547224046
5000,0.98,0.9808441435932812,MLP,3,1.0649571574673589,0.19456965007922683,0.6836006433120743,1.4463136716226435,0.7627130283105692,16.195173853784336,0.06495715746735886,1,0.004415648299261549,0.1527108931411298,0.06645034461356501,0.3907824115043176
