n,target_r2,sample_r2,delta,replication,theta_hat,se,ci_lower,ci_upper,structural_kappa,kappa_star,bias,abs_bias,coverage,rmse_m,rmse_l
2000,0.9,0.8937726814888449,0.05,67,1.0172681078968797,0.04692533055014667,0.9252944600185923,1.1092417557751673,10.020737047385328,9.831751973590581,0.017268107896879714,0.017268107896879714,1,0.07090534116484527,0.16904171839241786
2000,0.9,0.9145256082835277,0.05,68,1.0027059215998004,0.047314770965608745,0.9099689705072073,1.0954428726923935,11.28514484802464,10.981903782558783,0.0027059215998004316,0.0027059215998004316,1,0.0735172950534787,0.17877700091428284
2000,0.9,0.9105665754456852,0.05,69,0.9904556874971049,0.04680797332726184,0.8987120597756717,1.082199315218538,9.7240315019576,9.452273223265037,-0.009544312502895114,0.009544312502895114,1,0.07135161434004317,0.16588254275187897
2000,0.9,0.8885373028177369,0.05,70,1.0063581251057268,0.04660800274113046,0.915006439733111,1.0977098104783425,10.307107868457011,10.150306135726503,0.006358125105726753,0.006358125105726753,1,0.07182611433110371,0.1712551203647894
2000,0.9,0.8892702798380487,0.05,71,1.1070551548347087,0.04823702404795374,1.0125105877007194,1.201599721968698,10.936286906563573,10.787821475874166,0.10705515483470873,0.10705515483470873,0,0.07277078908678329,0.17536311099175475
2000,0.9,0.9042637573898656,0.05,72,1.019905769769614,0.04937842061942159,0.9231240653555476,1.1166874741836803,9.842499880430983,9.601622139580856,0.01990576976961389,0.01990576976961389,1,0.06922204704699109,0.1615801100517555
2000,0.9,0.9156604326485069,0.05,73,1.0418044402277618,0.04784082538749874,0.9480364224682643,1.1355724579872593,9.576809620046479,9.283694163441558,0.04180444022776175,0.04180444022776175,1,0.0698075852861793,0.16088504148581656
2000,0.9,0.9196361356811543,0.05,74,1.0841844496436115,0.04869342452435969,0.9887453375758665,1.1796235617113564,9.715124423253828,9.40512777304668,0.08418444964361149,0.08418444964361149,1,0.07169110645037001,0.16683718480143736
2000,0.9,0.884503776065716,0.05,75,0.957724760468316,0.048873171041982855,0.8619333452260296,1.0535161757106024,9.678604713710552,9.530489867260838,-0.042275239531683995,0.042275239531683995,1,0.06856192181001212,0.16494163851105764
2000,0.9,0.8978899638194809,0.05,76,0.985067749797367,0.04677536132713352,0.8933880415961852,1.0767474579985488,9.359180053912263,9.146964052445439,-0.014932250202633002,0.014932250202633002,1,0.06919879170300641,0.1650439432803497
2000,0.9,0.8811946923386219,0.05,77,1.0270204506249727,0.045699278072008354,0.9374498656038364,1.116591035646109,10.408305522248167,10.295335700937885,0.027020450624972714,0.027020450624972714,1,0.07075369843634646,0.1639911397329535
2000,0.9,0.9129816708708475,0.05,78,1.0130143233745796,0.047776516515138916,0.9193723510049073,1.1066562957442518,9.933944950713943,9.649774077951184,0.01301432337457964,0.01301432337457964,1,0.07287976838236886,0.17183933878824026
2000,0.9,0.8829204354446517,0.05,79,1.0172558438154116,0.04737097031508082,0.9244087419978532,1.11010294563297,10.52948490388878,10.40713681530618,0.017255843815411565,0.017255843815411565,1,0.07191569906377106,0.1691754790585663
2000,0.9,0.8753118167941073,0.05,80,0.9969276038142487,0.04810813216205113,0.9026356647766285,1.091219542851869,10.098377022663653,10.006707829243513,-0.0030723961857512805,0.0030723961857512805,1,0.07036523971207259,0.16642409034419417
2000,0.9,0.9152910874595929,0.05,81,0.9675786943661948,0.0457392618493403,0.8779297411414878,1.0572276475909017,10.318112097662999,10.018162883184164,-0.032421305633805186,0.032421305633805186,1,0.07292411939166242,0.1700221451688035
2000,0.9,0.9079254830262724,0.05,82,1.0048840692887937,0.04723523067180851,0.912303017172049,1.0974651214055384,10.662036089253856,10.398685310904254,0.004884069288793702,0.004884069288793702,1,0.07214160351010576,0.16438203170983698
2000,0.9,0.8878130672655803,0.05,83,0.9772974261189595,0.048432566225285655,0.8823695963173996,1.0722252559205194,9.906024531916906,9.746122837904892,-0.022702573881040466,0.022702573881040466,1,0.0695083647592422,0.1644288373586644
2000,0.9,0.928562236234651,0.05,84,0.9603538383867423,0.04688352535014375,0.8684621287004606,1.052245548073024,10.281806443565456,9.914370780579352,-0.039646161613257735,0.039646161613257735,1,0.07061989607601266,0.16977412554937366
2000,0.9,0.8767786815456275,0.05,85,1.0549951720443551,0.049361861770383125,0.9582459229744041,1.151744421114306,10.214763735048153,10.118806836955994,0.05499517204435511,0.05499517204435511,1,0.06973854163078215,0.16829186782673972
2000,0.9,0.8909670805405047,0.05,86,1.0174577636597242,0.04614439344103815,0.9270147525152894,1.107900774804159,9.426675491537617,9.245839685439583,0.01745776365972418,0.01745776365972418,1,0.06819841080849316,0.15706054180789694
2000,0.9,0.8944922123729193,0.05,87,0.9810834156107703,0.048302456631665616,0.8864106006127057,1.0757562306088349,10.002211239273898,9.810215889958242,-0.018916584389229718,0.018916584389229718,1,0.07020487588109159,0.16704845663382686
2000,0.9,0.903159753460801,0.05,88,1.0647277485599786,0.04844595406146875,0.9697736785994999,1.1596818185204574,10.131250984444218,9.896609002273104,0.06472774855997865,0.06472774855997865,1,0.0698445271864815,0.16864893687855267
2000,0.9,0.8807140169493731,0.05,89,0.9925519466547751,0.044349917085837985,0.9056261091665326,1.0794777841430174,9.681296060108291,9.551574337729843,-0.007448053345224914,0.007448053345224914,1,0.06896276583611902,0.1625679344519623
2000,0.9,0.9003733037755624,0.05,90,1.0057000421442344,0.04691938112218098,0.9137380551447597,1.0976620291437091,10.189194447353644,9.969709600495126,0.005700042144234363,0.005700042144234363,1,0.07040747791717422,0.16272708148955878
2000,0.9,0.906358246624757,0.05,91,1.009651616697481,0.04628999179664218,0.9189232327760622,1.1003800006188995,9.640376216290422,9.390113111887114,0.009651616697480936,0.009651616697480936,1,0.06966632827518823,0.16659576188295075
2000,0.9,0.8921437164397671,0.05,92,1.0101123306044437,0.048582520431997386,0.9148905905577288,1.1053340706511585,9.9044618532762,9.722769899497981,0.01011233060444372,0.01011233060444372,1,0.06900385540783309,0.1606322737930365
2000,0.9,0.8974880470191325,0.05,93,0.9832769459596381,0.047473432375988556,0.8902290185027005,1.0763248734165756,10.196518158042142,9.990603008708295,-0.016723054040361895,0.016723054040361895,1,0.07061179444453917,0.15969359281176754
2000,0.9,0.8932792448037182,0.05,94,1.0642784518677042,0.04590458298692047,0.97430546921334,1.1542514345220682,9.611602489512604,9.420581656380433,0.0642784518677042,0.0642784518677042,1,0.0694344646256352,0.1658742985161775
2000,0.9,0.9310110534326997,0.05,95,1.0879478888346934,0.047022840623544816,0.9957831212125455,1.1801126564568412,10.182104661272811,9.803774369873317,0.0879478888346934,0.0879478888346934,1,0.07030227207718145,0.1667185392437182
2000,0.9,0.8938336759357673,0.05,96,1.1032060440715659,0.04637237107728683,1.0123161967600838,1.194095891383048,9.979697622071312,9.79069527498029,0.10320604407156586,0.10320604407156586,0,0.07083810402024215,0.1666273257329813
2000,0.9,0.8959214562667852,0.05,97,1.0071317323380722,0.047351814344476356,0.9143221762228986,1.0999412884532458,10.317921794760418,10.121879129319618,0.007131732338072183,0.007131732338072183,1,0.07220313236836885,0.17216367608914857
2000,0.9,0.8896940062966306,0.05,98,1.0680222443057144,0.04862940227609416,0.9727086158445698,1.1633358727668588,10.262153825959977,10.098087686035289,0.06802224430571435,0.06802224430571435,1,0.06943775373318364,0.16470280593408507
2000,0.9,0.8912548977721284,0.05,99,1.0280667078591479,0.04512902984015103,0.9396138093724519,1.116519606345844,9.968950203661386,9.792835342824235,0.028066707859147888,0.028066707859147888,1,0.0715680078242308,0.16580992046967002
2000,0.9,0.900986255837152,0.1,0,1.0156487167002337,0.0507810674656233,0.916117824467612,1.1151796089328554,10.41725325348473,9.550776851256554,0.01564871670023371,0.01564871670023371,1,0.14021628856853469,0.33910071491298344
