dgp_type,n,target_overlap,sample_r2,learner,replication,theta_hat,se,ci_lower,ci_upper,ci_length,kappa_star,bias,coverage,rmse_m,rmse_l,mean_propensity,treatment_frac
binary,1000,0.6,0.25126567521451193,RF_Tuned,0,0.8555873722319963,0.09220246512764381,0.6748705405818145,1.0363042038821781,0.36143366330036364,1.0960938451180289,-0.14441262776800368,1,0.14685431427310894,0.729897009807615,0.6939470978567267,0.726
binary,1000,0.6,0.2202052166007959,RF_Tuned,1,0.8446051283966768,0.08888479049698574,0.6703909390225847,1.0188193177707687,0.348428378748184,1.1719503783042362,-0.15539487160332321,1,0.13536808868378267,0.7331418531071457,0.6933917031455126,0.684
binary,1000,0.6,0.2305358540165944,RF_Tuned,2,1.0156243481720928,0.08681915470617127,0.8454588049479971,1.1857898913961884,0.3403310864481913,1.1793652044269445,0.015624348172092795,1,0.13551385651782744,0.7817711860649593,0.6970257932600721,0.684
binary,1000,0.6,0.24002031546713332,RF_Tuned,3,0.9636744390957664,0.0847419094951118,0.7975802964853473,1.1297685817061855,0.3321882852208382,1.1571729018464036,-0.036325560904233556,1,0.14102597650661178,0.7384450351130649,0.7039382478807066,0.702
binary,1000,0.6,0.23795531269525852,RF_Tuned,4,1.1022944515990891,0.08567608642926684,0.9343693221977261,1.2702195810004522,0.3358502588027261,1.1923437783487414,0.10229445159908912,1,0.14445590488968704,0.7292196542210018,0.7086595770551455,0.719
binary,2000,0.99,0.15137990866574777,Oracle,0,0.9947733718852779,0.051421077219826174,0.8939880605344186,1.0955586832361373,0.20157062270171866,1.1749901202572541,-0.005226628114722076,1,0.0,0.0,0.6550192009260534,0.6525
binary,2000,0.99,0.15076907940616868,Oracle,1,0.9606072610927827,0.05235382125971487,0.8579937714237416,1.0632207507618239,0.20522697933808232,1.1647133698924574,-0.039392738907217284,1,0.0,0.0,0.6514136054724711,0.6765
binary,2000,0.99,0.14510587089645025,Oracle,2,1.05272205147545,0.05298646001070821,0.948868589854462,1.1565755130964381,0.20770692324197615,1.1854463652506901,0.05272205147545006,1,0.0,0.0,0.6603753193526707,0.6555
binary,2000,0.99,0.14424325447708058,Oracle,3,0.9944918707790114,0.05188296966177138,0.8928012502419395,1.0961824913160834,0.2033812410741439,1.1650761406634538,-0.0055081292209886445,1,0.0,0.0,0.6559693263865399,0.6605
binary,2000,0.99,0.14508557187960977,Oracle,4,0.9466018885840409,0.04867828978764865,0.8511924406002496,1.0420113365678323,0.19081889596758272,1.161515507888839,-0.05339811141595907,1,0.0,0.0,0.6548646771866238,0.645
binary,2000,0.99,0.14794879809916,OLS,0,1.1367223881343615,0.06799310268843704,1.003455906865025,1.269988869403698,0.266532962538673,1.024131720653896,0.13672238813436155,0,0.1598747434669238,1.18114015349376,0.6579474761956721,0.6625
binary,2000,0.99,0.14573622542348827,OLS,1,1.2063877314867573,0.06866863067978604,1.0717972153543767,1.3409782476191379,0.2691810322647612,1.0417250444251924,0.20638773148675726,0,0.16105098518736302,1.2273583791959908,0.6629259566122239,0.64
binary,2000,0.99,0.14239444724910602,OLS,2,1.1328503468670386,0.06861820862937272,0.998358657953468,1.267342035780609,0.2689833778271411,1.0422341572526705,0.13285034686703856,1,0.1566494254796825,1.1681154971514285,0.6540576415205097,0.649
binary,2000,0.99,0.1460001930444666,OLS,3,1.2171029557126314,0.06917922353956896,1.0815116775750762,1.3526942338501866,0.27118255627511045,1.0289067018725884,0.21710295571263138,0,0.1576172656493952,1.23787879900186,0.6516857096079893,0.6535
binary,2000,0.99,0.1534977337905582,OLS,4,1.174011282337548,0.07165197030796373,1.033573420533939,1.3144491441411568,0.2808757236072177,1.0315035726833581,0.17401128233754792,0,0.16271710329873545,1.227275205864922,0.6644740526051183,0.679
binary,2000,0.99,0.14858056855231114,Lasso,0,1.1857631730786506,0.06513867805006544,1.0580913641005223,1.313434982056779,0.2553436179562567,1.0260864235258111,0.18576317307865065,0,0.1621172713011258,1.1559311446368943,0.6516092676388623,0.6585
binary,2000,0.99,0.15218343494276762,Lasso,1,1.1685686272430245,0.06522133370541912,1.040734813180403,1.2964024413056459,0.2556676281252428,1.0276503488888555,0.16856862724302446,0,0.1639826485937823,1.1730378096050744,0.6596627342294484,0.672
binary,2000,0.99,0.15190215015861175,Lasso,2,1.108604512846539,0.07221104036779416,0.9670708737256624,1.2501381519674155,0.28306727824175315,1.0364343323616285,0.10860451284653894,1,0.16042078243319247,1.2020200606327527,0.6595659146838618,0.667
binary,2000,0.99,0.14364410383084675,Lasso,3,1.1095817184683017,0.0689473304882893,0.9744449507112547,1.2447184862253486,0.27027353551409394,1.0248014801700749,0.10958171846830167,1,0.16053013056320717,1.206768077653113,0.6534357989122068,0.6505
binary,2000,0.99,0.13412378126182,Lasso,4,1.1785569478790396,0.06632728913091622,1.048555461182444,1.3085584345756354,0.26000297339319145,1.0145433344222892,0.17855694787903964,0,0.1595964085297001,1.1729559702372696,0.6572507743121878,0.6365
binary,2000,0.99,0.14858056855231114,RF_Tuned,0,1.0264617920191923,0.0553660629613056,0.9179443086150333,1.1349792754233512,0.2170349668083179,1.090053166211483,0.0264617920191923,1,0.11047853429976781,0.7342811901463926,0.6516092676388623,0.6585
binary,2000,0.99,0.15109595995220243,RF_Tuned,1,0.9921140114101434,0.05562988354758658,0.8830794396568737,1.1011485831634131,0.2180691435065394,1.1053695369820555,-0.007885988589856563,1,0.1063968373715177,0.7222793580247244,0.6518170562726786,0.649
binary,2000,0.99,0.1487595558121502,RF_Tuned,2,1.0274807614571182,0.056620575663787566,0.9165044331560945,1.1384570897581419,0.22195265660204733,1.1231293871745496,0.027480761457118197,1,0.10270313718272146,0.6803278577543589,0.6535989528816895,0.6365
binary,2000,0.99,0.1481914033846232,RF_Tuned,3,0.9376887421961462,0.058299121424425726,0.8234224642042718,1.0519550201880206,0.22853255598374878,1.1258496627978962,-0.062311257803853826,1,0.10694724633590108,0.7196144236668407,0.6598302355660906,0.655
binary,2000,0.99,0.14855788331998926,RF_Tuned,4,0.99896205011493,0.055859129699061844,0.8894781559047688,1.1084459443250911,0.21896778842032238,1.092077736288218,-0.0010379498850699997,1,0.10463556157184344,0.6949819091784677,0.6531427685494042,0.652
binary,2000,0.95,0.1669305341547359,Oracle,0,1.0376851329191947,0.052246259616165816,0.9352824640715097,1.1400878017668796,0.2048053376953699,1.2152405526698629,0.03768513291919473,1,0.0,0.0,0.6681460177493443,0.667
binary,2000,0.95,0.16573196930218,Oracle,1,0.9993200460866346,0.05082418138467073,0.89970465057268,1.0989354416005892,0.1992307910279092,1.1846720621992468,-0.0006799539133653942,1,0.0,0.0,0.6623923134819959,0.655
binary,2000,0.95,0.17119354627448138,Oracle,2,1.0559351377280632,0.05312015233537608,0.9518196391507261,1.1600506363054004,0.2082309971546743,1.1940177863188817,0.055935137728063244,1,0.0,0.0,0.6733595037863918,0.681
binary,2000,0.95,0.16884039496435252,Oracle,3,0.9941087039319771,0.05186817100029563,0.8924470887713977,1.0957703190925565,0.20332323032115884,1.2109201800281664,-0.0058912960680228554,1,0.0,0.0,0.6766263290143395,0.6695
binary,2000,0.95,0.16053690668308337,Oracle,4,1.0283604962067645,0.05106792263562627,0.928267367840937,1.128453624572592,0.20018625673165502,1.1785956050401045,0.028360496206764507,1,0.0,0.0,0.6647004275483797,0.6545
binary,2000,0.95,0.17210097832602636,OLS,0,1.1740360921704047,0.07257119183591777,1.031796556172006,1.3162756281688035,0.28447907199679756,1.0381358911828533,0.17403609217040472,0,0.17381167322277988,1.263547192056837,0.669685147675263,0.6805
binary,2000,0.95,0.17724330427070092,OLS,1,1.2093039000661732,0.07091952323011451,1.0703016345351488,1.3483061655971975,0.2780045310620487,1.0516704746272116,0.20930390006617317,0,0.1681181574064249,1.2013536718411948,0.6750654430665065,0.6855
binary,2000,0.95,0.1598160919361298,OLS,2,1.2468870510561312,0.06832544669597955,1.1129691755320112,1.3808049265802511,0.26783575104823987,1.0280463341243042,0.24688705105613118,0,0.16513325532186143,1.1857565362038562,0.6671098903324102,0.663
binary,2000,0.95,0.16187664615597014,OLS,3,1.1167347776568732,0.0690393646296457,0.9814176229827677,1.252051932330979,0.2706343093482112,1.0288183733133665,0.11673477765687323,1,0.16906898056909594,1.2113266636340652,0.6639868982560461,0.6555
binary,2000,0.95,0.15172994570090212,OLS,4,1.179535505340025,0.06691653989410198,1.048379087147585,1.3106919235324648,0.2623128363848797,1.0151079629949176,0.17953550534002494,0,0.16726649398820873,1.1757154168084771,0.6683883715336821,0.646
binary,2000,0.95,0.16464785154117598,Lasso,0,1.1821276752443242,0.06691971941788458,1.0509650251852705,1.3132903253033779,0.2623253001181074,1.0325241190555186,0.18212767524432416,0,0.1676867890254443,1.1757485804025998,0.6680944240151206,0.6595
binary,2000,0.95,0.17120115029798652,Lasso,1,1.1190536879028086,0.06681597184205984,0.9880943830923713,1.2500129927132457,0.26191860962087443,1.0292021718583866,0.11905368790280857,1,0.17067518314347377,1.1986942312095217,0.6718940626680157,0.6715
binary,2000,0.95,0.1790341766341693,Lasso,2,1.2282371204529108,0.0705335984352072,1.0899912675199046,1.366482973385917,0.27649170586601235,1.0475546239363454,0.22823712045291078,0,0.1690950996922069,1.2351354668343288,0.6625769168733552,0.672
binary,2000,0.95,0.1614158884413251,Lasso,3,1.1368061161152083,0.06834396534747417,1.002851944034159,1.2707602881962576,0.26790834416209863,1.058240663955768,0.13680611611520832,0,0.16625165192512795,1.1553939850043005,0.6640688029469494,0.6635
binary,2000,0.95,0.164540053819536,Lasso,4,1.257230877284815,0.07015293803254342,1.11973111874103,1.3947306358286002,0.2749995170875703,1.0347581985723993,0.2572308772848151,0,0.16999466892744508,1.242913719358817,0.6654562378006976,0.67
binary,2000,0.95,0.1678836936709194,RF_Tuned,0,0.9792139353006093,0.059045610894862724,0.8634845379466783,1.0949433326545401,0.2314587947078618,1.152115298853409,-0.020786064699390705,1,0.10971286997762637,0.7497001040326015,0.6694468251347194,0.669
binary,2000,0.95,0.17540350183055306,RF_Tuned,1,1.0903176877724512,0.05851732451338358,0.9756237317262194,1.205011643818683,0.22938791209246367,1.1351833047384556,0.0903176877724512,1,0.10986965715044097,0.6760542297502938,0.6751577506691933,0.6865
binary,2000,0.95,0.1700402015942014,RF_Tuned,2,0.9888642795935655,0.05865677979565764,0.8738969911940765,1.1038315679930544,0.22993457679897789,1.1126900434902056,-0.011135720406434513,1,0.11341597592626496,0.6706546217288292,0.6734509091105522,0.664
binary,2000,0.95,0.16799965882743312,RF_Tuned,3,1.064627268779559,0.05847977859917185,0.9500069027251822,1.1792476348339358,0.22924073210875362,1.1225684993357687,0.06462726877955904,1,0.1068430254521667,0.7451335103667,0.6677569982228915,0.6605
binary,2000,0.95,0.16764580604411233,RF_Tuned,4,0.9392302766305757,0.05851953184486295,0.8245319942146443,1.053928559046507,0.22939656483186277,1.1132700634078299,-0.06076972336942432,1,0.11343232445123246,0.7620665909893927,0.6745008539968067,0.666
binary,2000,0.9,0.18773084786163552,Oracle,0,1.0037368180066908,0.05247408674294369,0.9008876079905211,1.1065860280228603,0.20569842003233918,1.2050261799266149,0.0037368180066907897,1,0.0,0.0,0.676770235461325,0.6845
binary,2000,0.9,0.17226461878219332,Oracle,1,0.9347395544899179,0.05345672605420061,0.8299643714236846,1.039514737556151,0.20955036613246647,1.190997287024416,-0.06526044551008214,1,0.0,0.0,0.6743743043877835,0.6685
binary,2000,0.9,0.1779896197843994,Oracle,2,0.9838785938048185,0.05317568946074148,0.8796542424617652,1.0881029451478716,0.2084487026861065,1.2441684665586665,-0.016121406195181542,1,0.0,0.0,0.6767083566518574,0.663
binary,2000,0.9,0.18469337821829424,Oracle,3,0.9841150770768977,0.05512116179006224,0.8760775999683758,1.0921525541854198,0.21607495421704404,1.2255243860583152,-0.015884922923102285,1,0.0,0.0,0.6761357286554406,0.6785
binary,2000,0.9,0.18208165768073342,Oracle,4,1.0394785105329825,0.05456414706022808,0.9325327822949354,1.1464242387710295,0.2138914564760941,1.197268187822197,0.03947851053298246,1,0.0,0.0,0.6795273832223063,0.6715
binary,2000,0.9,0.1842652499590617,OLS,0,1.1794029405830069,0.06992643244810991,1.0423471329847114,1.3164587481813024,0.274111615196591,1.0613097827038813,0.17940294058300688,0,0.17833819023709477,1.243563650021811,0.6758039923627205,0.6605
binary,2000,0.9,0.18612920820209747,OLS,1,1.0929431098240818,0.0709073623270075,0.9539646796631471,1.2319215399850165,0.2779568603218694,1.036829395727402,0.09294310982408183,1,0.1722157470077627,1.22308620417118,0.6817565676605009,0.6885
binary,2000,0.9,0.18039508151146724,OLS,2,1.3199108711585366,0.07284001832801888,1.1771444352356195,1.4626773070814536,0.2855328718458341,1.0292251127307244,0.31991087115853656,0,0.1793047802939323,1.2764307242850372,0.6781659573904137,0.667
binary,2000,0.9,0.18788860822060044,OLS,3,1.2663429765115002,0.06992940828177685,1.1292813362792176,1.4034046167437828,0.27412328046456524,1.0294093013550845,0.2663429765115002,0,0.17800700807156047,1.2109195463157272,0.6835355549656528,0.7005
binary,2000,0.9,0.18543284950248587,OLS,4,1.0779854228792984,0.07199543250840244,0.9368743751628297,1.2190964705957672,0.2822220954329375,1.0662575445187186,0.07798542287929844,1,0.17584749532303126,1.2694313002365731,0.674577086589691,0.675
binary,2000,0.9,0.19689216010567395,Lasso,0,1.2389091881740077,0.0715797452925439,1.0986128874006216,1.379205488947394,0.28059260154677235,1.0400822949529018,0.23890918817400775,0,0.181282887860855,1.2394745677176102,0.6739549969086107,0.702
binary,2000,0.9,0.18563014971248978,Lasso,1,1.1496680327880238,0.07145341282400175,1.0096193436529803,1.2897167219230672,0.28009737827008685,1.0493623693695469,0.14966803278802376,0,0.17623181980194266,1.2316879326273318,0.6804701219173683,0.6715
binary,2000,0.9,0.18158193401129766,Lasso,2,1.0868221359594539,0.07175923254557166,0.9461740401701334,1.2274702317487742,0.28129619157864083,1.0514294247361793,0.08682213595945387,1,0.17826854997589917,1.1719349612759455,0.675902602200601,0.67
binary,2000,0.9,0.19160484103228195,Lasso,3,1.246606723557644,0.07127320059681798,1.1069112503878806,1.3863021967274072,0.27939094633952655,1.0433025785338166,0.2466067235576439,0,0.17739695674778452,1.2952787662673548,0.679607936659292,0.6825
binary,2000,0.9,0.18573779152837325,Lasso,4,1.2002082537562788,0.0685448680118375,1.0658603124530774,1.3345561950594802,0.26869588260640276,1.0264891821248758,0.20020825375627882,0,0.18204605529037907,1.1810148918272123,0.6784681499032403,0.6745
binary,2000,0.9,0.18499474004385497,RF_Tuned,0,0.9325676371183558,0.058577229513049986,0.8177562672727778,1.0473790069639337,0.22962273969115587,1.179213280667818,-0.06743236288164423,1,0.10721166242499637,0.6547657981918563,0.6738562924740263,0.668
binary,2000,0.9,0.18536805832668146,RF_Tuned,1,0.9861169377378459,0.06015955508887704,0.8682042097636469,1.104029665712045,0.2358254559483981,1.1716527726251793,-0.013883062262154078,1,0.10884805003250558,0.7713984753942131,0.6792099343200968,0.68
binary,2000,0.9,0.19194785033786246,RF_Tuned,2,0.9609850946390353,0.05863825863628852,0.8460541077119097,1.0759160815661608,0.2298619738542511,1.1318795638212837,-0.03901490536096475,1,0.11140087703572574,0.7549054705700144,0.6766308778533927,0.6835
binary,2000,0.9,0.17842457635054204,RF_Tuned,3,0.9596517107717834,0.05680448125620493,0.8483149275096217,1.070988494033945,0.22267356652432324,1.1567532998973769,-0.04034828922821665,1,0.11182264455133686,0.7374114138223364,0.6665740814290321,0.657
binary,2000,0.9,0.18069860282181205,RF_Tuned,4,0.9382389283159663,0.059429076304861196,0.8217579387584384,1.0547199178734943,0.2329619791150559,1.174620255011423,-0.061761071684033664,1,0.10951964952513625,0.7018067350467946,0.6825441799800119,0.667
binary,2000,0.8,0.20588538407252222,Oracle,0,0.984877290772557,0.05266344560772484,0.8816569373814164,1.0880976441636978,0.20644070678228144,1.2291249651817313,-0.015122709227442965,1,0.0,0.0,0.6881608009133732,0.6825
binary,2000,0.8,0.20592030700170508,Oracle,1,1.0182417013078653,0.05501686568402917,0.9104086445671681,1.1260747580485624,0.2156661134813943,1.2417517704328516,0.018241701307865288,1,0.0,0.0,0.6757989420195866,0.692
binary,2000,0.8,0.21443853207902705,Oracle,2,1.0518093325537616,0.05437570723966735,0.9452329463640137,1.1583857187435096,0.21315277237949593,1.228451197752582,0.05180933255376163,1,0.0,0.0,0.6913620652364377,0.7115
binary,2000,0.8,0.20603379111417125,Oracle,3,0.9358582179702902,0.05439085441601639,0.829252143314898,1.0424642926256824,0.21321214931078436,1.2295371371994865,-0.06414178202970977,1,0.0,0.0,0.6846428645214855,0.687
binary,2000,0.8,0.19635479726756808,Oracle,4,1.035745182400202,0.05419586242909031,0.929521292039185,1.141969072761219,0.21244778072203407,1.2761304440539492,0.03574518240020197,1,0.0,0.0,0.6848338931747798,0.6755
binary,2000,0.8,0.19661503879067163,OLS,0,1.1652000315842137,0.06804265054317467,1.0318364365195913,1.298563626648836,0.26672719012924473,1.0437968379862548,0.1652000315842137,0,0.17941807950361274,1.1826653603124953,0.6915126939746117,0.689
binary,2000,0.8,0.20142555917715788,OLS,1,1.1506198723120555,0.06733808730708758,1.018637221190164,1.282602523433947,0.2639653022437831,1.0384579154613398,0.15061987231205554,0,0.18133022365036808,1.2456152307389858,0.6845747224617539,0.6835
binary,2000,0.8,0.20363458773110688,OLS,2,1.2231357454726852,0.06765224393879497,1.090537347352647,1.3557341435927235,0.2651967962400765,1.0598534192951747,0.22313574547268522,0,0.18010069383934027,1.1410463717128185,0.681162427342618,0.675
binary,2000,0.8,0.19800633462941933,OLS,3,1.2127066418455525,0.06785786176200959,1.0797052327920138,1.3457080508990913,0.2660028181070775,1.0416849857366357,0.21270664184555255,0,0.18342027910145522,1.2061863431627318,0.6841593992924904,0.681
binary,2000,0.8,0.200668274618638,OLS,4,1.1876588417893543,0.07249051475633814,1.0455774328669316,1.329740250711777,0.28416281784484543,1.0441062561366241,0.18765884178935432,0,0.18071841126491658,1.2097924336111605,0.6925364900637327,0.6915
binary,2000,0.8,0.20087328381103564,Lasso,0,1.2055694129378631,0.06867833606781588,1.070959874244944,1.3401789516307823,0.2692190773858383,1.0422359116539743,0.20556941293786313,0,0.18221255237870124,1.1673761991584293,0.6828044705348438,0.6855
binary,2000,0.8,0.20990744040645032,Lasso,1,1.2423555177875834,0.06754075117103996,1.109975645492345,1.3747353900828216,0.2647597445904766,1.0463227013482037,0.24235551778758335,0,0.1834819777772927,1.2738090809037121,0.6827858913245604,0.6785
binary,2000,0.8,0.20769548064730042,Lasso,2,1.1739699255855531,0.0711779105397722,1.0344612209275996,1.3134786302435066,0.279017409315907,1.0545253493402995,0.17396992558555313,0,0.17786649909652535,1.3237542270816969,0.6883184021317077,0.689
binary,2000,0.8,0.20805518601207562,Lasso,3,1.1722134090968797,0.0711508111484753,1.0327578192458682,1.3116689989478911,0.27891117970202295,1.0545050777422056,0.17221340909687965,0,0.18451122343420487,1.2562733160746142,0.6837152790902136,0.677
binary,2000,0.8,0.20790166213262132,Lasso,4,1.1866944376776711,0.07042357046158675,1.048664239572961,1.3247246357823812,0.27606039620942013,1.0589636676028658,0.18669443767767113,0,0.18238642431420937,1.2248430771773284,0.688254946543092,0.688
binary,2000,0.8,0.20119248894780478,RF_Tuned,0,0.9903718434333925,0.06159557687969513,0.86964451274919,1.1110991741175948,0.24145466136840488,1.1615932518897327,-0.009628156566607537,1,0.11837457842454982,0.6812457470298794,0.68345774341974,0.6745
binary,2000,0.8,0.20393232848756115,RF_Tuned,1,1.007799560844927,0.05989795414524227,0.8903995707202522,1.125199550969602,0.23479998024934978,1.1825455610058637,0.007799560844927056,1,0.11510008530085392,0.7148557688717189,0.6967031162404722,0.688
binary,2000,0.8,0.21562610282032038,RF_Tuned,2,0.8794761894349716,0.061417962415922366,0.7590969830997638,0.9998553957701795,0.24075841267041564,1.1557802838744518,-0.12052381056502837,0,0.1199562473165973,0.6972800661353831,0.6838799006160008,0.689
binary,2000,0.8,0.2050301441934501,RF_Tuned,3,0.8475785615487643,0.0605917225902013,0.7288187852719697,0.9663383378255589,0.23751955255358914,1.1753462902610916,-0.15242143845123568,0,0.11339322370803989,0.7390049851126953,0.6862756070781661,0.681
binary,2000,0.8,0.20283606935167792,RF_Tuned,4,1.014427971147965,0.058989069805037715,0.898809394330091,1.1300465479658388,0.23123715363574782,1.1797528750839332,0.014427971147964902,1,0.11410826441928218,0.7227156791157904,0.6845522402379224,0.6925
binary,2000,0.7,0.22515806065862945,Oracle,0,0.9533540447298885,0.055101756587146326,0.8453546018190817,1.0613534876406954,0.21599888582161364,1.3252761286589712,-0.046645955270111505,1,0.0,0.0,0.6965720561324835,0.708
binary,2000,0.7,0.22178127287020744,Oracle,1,1.0683448469791217,0.056171627652249166,0.9582484567807134,1.1784412371775301,0.22019278039681678,1.2646014108645358,0.06834484697912169,1,0.0,0.0,0.694760967284544,0.6985
binary,2000,0.7,0.21880077959993213,Oracle,2,0.9171509947572719,0.054180691149215844,0.8109568401048088,1.023345149409735,0.21238830930492614,1.307332132108502,-0.08284900524272809,1,0.0,0.0,0.6856731089126966,0.6695
binary,2000,0.7,0.2261337704382859,Oracle,3,0.9733681790087753,0.05393205617159842,0.8676613489124424,1.0790750091051082,0.21141366019266583,1.2814145923023188,-0.02663182099122474,1,0.0,0.0,0.6857328009716528,0.686
binary,2000,0.7,0.2267184777354162,Oracle,4,0.9751288616034959,0.05607889432872217,0.8652142287192004,1.0850434944877914,0.21982926576859096,1.3016790211533003,-0.024871138396504122,1,0.0,0.0,0.6859761603938924,0.6765
binary,2000,0.7,0.2195475361848609,OLS,0,1.2103237673115743,0.07323249481347288,1.0667880774771674,1.3538594571459812,0.2870713796688138,1.0703146521077995,0.21032376731157432,0,0.18655395148827625,1.273870800090428,0.6862485527597374,0.6775
binary,2000,0.7,0.21631403770177537,OLS,1,1.1937104133817875,0.07022719655156809,1.056065108140714,1.331355718622861,0.2752906104821471,1.0693744172439184,0.19371041338178752,0,0.19197228086511414,1.2574882338460656,0.6870102054197628,0.6795
binary,2000,0.7,0.21845668949652775,OLS,2,1.206378420953158,0.06946209016443458,1.0702327242308662,1.3425241176754499,0.27229139344458364,1.0600651536035184,0.20637842095315806,0,0.18746191745586774,1.2112958227260133,0.6938584981951514,0.6985
binary,2000,0.7,0.2179027432091058,OLS,3,1.3744863887711334,0.06819926806114272,1.2408158233712936,1.5081569541709732,0.2673411307996796,1.04006018035918,0.3744863887711334,0,0.18623046531923407,1.1819738687429973,0.6882276317816902,0.7005
binary,2000,0.7,0.22190545833760714,OLS,4,1.1782638184967402,0.07237750716559932,1.0364039044521656,1.3201237325413149,0.2837198280891493,1.0746165096614746,0.17826381849674022,0,0.19051913433827333,1.2896266356791606,0.6949360452222147,0.6905
binary,2000,0.7,0.21886226646377624,Lasso,0,1.2081567631584293,0.07374742188765142,1.0636118162586325,1.3527017100582261,0.2890898937995936,1.0583047390011704,0.20815676315842935,0,0.19181502753530605,1.2967632090668153,0.6944365325432852,0.6785
binary,2000,0.7,0.221331462473796,Lasso,1,1.213465914137959,0.06746597553047387,1.0812326020982301,1.3456992261776877,0.26446662407945754,1.067593138229372,0.2134659141379589,0,0.18232968555987103,1.1016123043214945,0.6851995346405046,0.6955
binary,2000,0.7,0.22053374565754233,Lasso,2,1.1651026319021196,0.07255219533428335,1.0229003290469243,1.307304934757315,0.2844046057103906,1.0579901258219717,0.1651026319021196,0,0.18677116322264903,1.248624950512561,0.6933733120591145,0.6935
binary,2000,0.7,0.22517840798658864,Lasso,3,1.1476187702382588,0.07256738045556144,1.0053867045453584,1.2898508359311591,0.28446413138580073,1.0623599620056388,0.14761877023825876,0,0.1867830291609619,1.2402240072886632,0.6975701267426717,0.703
binary,2000,0.7,0.21664422532498598,Lasso,4,1.0592185565727616,0.07220564992372991,0.917695482722251,1.2007416304232723,0.2830461477010213,1.0635729995254186,0.05921855657276165,1,0.18424037520503356,1.281165184207399,0.6961508400741899,0.6895
binary,2000,0.7,0.2206753895505683,RF_Tuned,0,1.030746641254239,0.06052313870034075,0.9121212894015711,1.1493719931069069,0.23725070370533574,1.1881572488814638,0.030746641254238982,1,0.11840215024403046,0.6882699874406173,0.6917305388827893,0.6925
binary,2000,0.7,0.224846889420086,RF_Tuned,1,0.9970335126856318,0.05964650499821046,0.8801263628891393,1.1139406624821242,0.23381429959298494,1.1469037068025698,-0.0029664873143682158,1,0.12878637625772965,0.7327651212079117,0.6811158512456245,0.6865
binary,2000,0.7,0.21748286296056443,RF_Tuned,2,0.9910134615272251,0.06309810900989245,0.867341167867836,1.1146857551866143,0.2473445873187783,1.1652490153200252,-0.008986538472774863,1,0.13153060591140972,0.7557091043634244,0.7022046025931838,0.692
binary,2000,0.7,0.21862770302973586,RF_Tuned,3,0.9876102627606326,0.0593945767304391,0.8711968923689719,1.1040236331522932,0.23282674078332133,1.1813999393011327,-0.012389737239367427,1,0.11458165557852151,0.7127143601572502,0.6940813683473652,0.6865
binary,2000,0.7,0.22182652623427962,RF_Tuned,4,0.9711631014779644,0.06014356678858911,0.8532817105723297,1.0890444923835991,0.23576278181126942,1.1575727297754081,-0.028836898522035637,1,0.1280516524172786,0.7235461914606034,0.6862558370893771,0.6835
binary,2000,0.6,0.23675108158963587,Oracle,0,1.0112965619007126,0.05761094289869021,0.8983791138192798,1.1242140099821454,0.22583489616286556,1.2970712456621247,0.011296561900712598,1,0.0,0.0,0.6995669874459451,0.693
binary,2000,0.6,0.23095764032840352,Oracle,1,1.0120982344233724,0.05510832673542642,0.9040859140219366,1.1201105548248083,0.21602464080287165,1.301313946837464,0.012098234423372434,1,0.0,0.0,0.700393033995612,0.693
binary,2000,0.6,0.22644094930804548,Oracle,2,0.9768490158722795,0.05278959694766256,0.8733814058548608,1.0803166258896981,0.20693522003483733,1.2735619135531175,-0.023150984127720542,1,0.0,0.0,0.6930982922085132,0.683
binary,2000,0.6,0.2246523669583048,Oracle,3,0.9250687747663383,0.056213778487867086,0.8148897689301188,1.0352477806025577,0.22035801167243896,1.2930642593244592,-0.07493122523366169,1,0.0,0.0,0.7001153849475754,0.6925
binary,2000,0.6,0.22612758142800238,Oracle,4,1.056801723347538,0.05467250850577751,0.9496436066762141,1.163959840018862,0.21431623334264793,1.2869148730330058,0.05680172334753797,1,0.0,0.0,0.6872416421341961,0.691
binary,2000,0.6,0.23539061798804514,OLS,0,1.2728958567021325,0.06990752609966651,1.1358771055467862,1.4099146078574787,0.27403750231069246,1.0703316053724032,0.27289585670213246,0,0.19295663974307048,1.2603653803737744,0.6957946710526365,0.6905
binary,2000,0.6,0.23908695951983838,OLS,1,1.238805669662114,0.07353254673750603,1.094681878056602,1.3829294612676257,0.2882475832110236,1.0728566368403605,0.23880566966211392,0,0.19638432081549267,1.2917220745731173,0.6940377865791707,0.697
binary,2000,0.6,0.23654554784595166,OLS,2,1.1425128175774106,0.06701797710819601,1.0111575824453465,1.2738680527094748,0.2627104702641283,1.063107784511634,0.14251281757741063,0,0.19134060583449486,1.1314428922421667,0.6834203795026965,0.691
binary,2000,0.6,0.2368911095320265,OLS,3,1.2110601425123035,0.07400803801375497,1.0660043880053438,1.3561158970192633,0.29011150901391947,1.0680750254175937,0.21106014251230354,0,0.19314870051375574,1.2200748144381317,0.6978085197901072,0.7
binary,2000,0.6,0.23195810654344967,OLS,4,1.1790729081866786,0.0723243291396258,1.037317223073012,1.3208285933003452,0.2835113702273331,1.0828193785532945,0.17907290818667865,0,0.1936808667361948,1.1449572460799173,0.6833958451829094,0.6795
binary,2000,0.6,0.23795505833293673,Lasso,0,1.2549096010773968,0.07167271414441287,1.1144310813543477,1.395388120800446,0.2809570394460983,1.0623285404199676,0.2549096010773968,0,0.19039391291155344,1.2078646421223893,0.7015860033056321,0.7145
